{'layer': 0, 'num': 0, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z0'}
{'layer': 0, 'num': 516, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z516'}
{'layer': 0, 'num': 517, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z517'}
{'layer': 0, 'num': 518, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z518'}
{'layer': 0, 'num': 519, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z519'}
{'layer': 0, 'num': 520, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z520'}
{'layer': 0, 'num': 521, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z521'}
{'layer': 0, 'num': 522, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z522'}
{'layer': 0, 'num': 523, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z523'}
{'layer': 0, 'num': 524, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z524'}
{'layer': 0, 'num': 525, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z525'}
{'layer': 0, 'num': 526, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z526'}
{'layer': 0, 'num': 527, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z527'}
{'layer': 0, 'num': 528, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z528'}
{'layer': 0, 'num': 529, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z529'}
{'layer': 0, 'num': 530, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z530'}
{'layer': 0, 'num': 531, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z531'}
{'layer': 0, 'num': 532, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z532'}
{'layer': 0, 'num': 533, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z533'}
{'layer': 0, 'num': 534, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z534'}
{'layer': 0, 'num': 535, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z535'}
{'layer': 0, 'num': 536, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z536'}
{'layer': 0, 'num': 537, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z537'}
{'layer': 0, 'num': 538, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z538'}
{'layer': 0, 'num': 539, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z539'}
{'layer': 0, 'num': 540, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z540'}
{'layer': 0, 'num': 541, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z541'}
{'layer': 0, 'num': 542, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z542'}
{'layer': 0, 'num': 543, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z543'}
{'layer': 0, 'num': 544, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z544'}
{'layer': 0, 'num': 545, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z545'}
{'layer': 0, 'num': 546, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z546'}
{'layer': 0, 'num': 547, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z547'}
{'layer': 0, 'num': 548, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z548'}
{'layer': 0, 'num': 549, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z549'}
{'layer': 0, 'num': 550, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z550'}
{'layer': 0, 'num': 551, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z551'}
{'layer': 0, 'num': 552, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z552'}
{'layer': 0, 'num': 553, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z553'}
{'layer': 0, 'num': 554, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z554'}
{'layer': 0, 'num': 555, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z555'}
{'layer': 0, 'num': 556, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z556'}
{'layer': 0, 'num': 557, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z557'}
{'layer': 0, 'num': 558, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z558'}
{'layer': 0, 'num': 559, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z559'}
{'layer': 0, 'num': 560, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z560'}
{'layer': 0, 'num': 561, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z561'}
{'layer': 0, 'num': 562, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z562'}
{'layer': 0, 'num': 563, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z563'}
{'layer': 0, 'num': 564, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z564'}
{'layer': 0, 'num': 565, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z565'}
{'layer': 0, 'num': 566, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z566'}
{'layer': 0, 'num': 567, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z567'}
{'layer': 0, 'num': 568, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z568'}
{'layer': 0, 'num': 569, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z569'}
{'layer': 0, 'num': 570, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z570'}
{'layer': 0, 'num': 571, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z571'}
{'layer': 0, 'num': 572, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z572'}
{'layer': 0, 'num': 573, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z573'}
{'layer': 0, 'num': 574, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z574'}
{'layer': 0, 'num': 575, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z575'}
{'layer': 0, 'num': 576, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z576'}
{'layer': 0, 'num': 577, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z577'}
{'layer': 0, 'num': 578, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z578'}
{'layer': 0, 'num': 579, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z579'}
{'layer': 0, 'num': 580, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z580'}
{'layer': 0, 'num': 581, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z581'}
{'layer': 0, 'num': 582, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z582'}
{'layer': 0, 'num': 583, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z583'}
{'layer': 0, 'num': 584, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z584'}
{'layer': 0, 'num': 585, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z585'}
{'layer': 0, 'num': 586, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z586'}
{'layer': 0, 'num': 587, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z587'}
{'layer': 0, 'num': 588, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z588'}
{'layer': 0, 'num': 589, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z589'}
{'layer': 0, 'num': 590, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z590'}
{'layer': 0, 'num': 591, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z591'}
{'layer': 0, 'num': 592, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z592'}
{'layer': 0, 'num': 593, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z593'}
{'layer': 0, 'num': 594, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z594'}
{'layer': 0, 'num': 595, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z595'}
{'layer': 0, 'num': 596, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z596'}
{'layer': 0, 'num': 597, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z597'}
{'layer': 0, 'num': 598, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z598'}
{'layer': 0, 'num': 599, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z599'}
{'layer': 0, 'num': 600, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z600'}
{'layer': 0, 'num': 601, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z601'}
{'layer': 0, 'num': 602, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z602'}
{'layer': 0, 'num': 603, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z603'}
{'layer': 0, 'num': 604, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z604'}
{'layer': 0, 'num': 605, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z605'}
{'layer': 0, 'num': 606, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z606'}
{'layer': 0, 'num': 607, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z607'}
{'layer': 0, 'num': 608, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z608'}
{'layer': 0, 'num': 609, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z609'}
{'layer': 0, 'num': 610, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z610'}
{'layer': 0, 'num': 611, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z611'}
{'layer': 0, 'num': 612, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z612'}
{'layer': 0, 'num': 613, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z613'}
{'layer': 0, 'num': 614, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z614'}
{'layer': 0, 'num': 615, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z615'}
{'layer': 0, 'num': 616, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z616'}
{'layer': 0, 'num': 617, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z617'}
{'layer': 0, 'num': 618, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z618'}
{'layer': 0, 'num': 619, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z619'}
{'layer': 0, 'num': 620, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z620'}
{'layer': 0, 'num': 621, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z621'}
{'layer': 0, 'num': 622, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z622'}
{'layer': 0, 'num': 623, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z623'}
{'layer': 0, 'num': 624, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z624'}
{'layer': 0, 'num': 625, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z625'}
{'layer': 0, 'num': 626, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z626'}
{'layer': 0, 'num': 627, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z627'}
{'layer': 0, 'num': 628, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z628'}
{'layer': 0, 'num': 629, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z629'}
{'layer': 0, 'num': 630, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z630'}
{'layer': 0, 'num': 631, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z631'}
{'layer': 0, 'num': 632, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z632'}
{'layer': 0, 'num': 633, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z633'}
{'layer': 0, 'num': 634, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z634'}
{'layer': 0, 'num': 635, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z635'}
{'layer': 0, 'num': 636, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z636'}
{'layer': 0, 'num': 637, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z637'}
{'layer': 0, 'num': 638, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z638'}
{'layer': 0, 'num': 639, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z639'}
{'layer': 0, 'num': 640, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z640'}
{'layer': 0, 'num': 641, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z641'}
{'layer': 0, 'num': 642, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z642'}
{'layer': 0, 'num': 643, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z643'}
{'layer': 0, 'num': 644, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z644'}
{'layer': 0, 'num': 645, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z645'}
{'layer': 0, 'num': 646, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z646'}
{'layer': 0, 'num': 647, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z647'}
{'layer': 0, 'num': 648, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z648'}
{'layer': 0, 'num': 649, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z649'}
{'layer': 0, 'num': 650, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z650'}
{'layer': 0, 'num': 651, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z651'}
{'layer': 0, 'num': 652, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z652'}
{'layer': 0, 'num': 653, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z653'}
{'layer': 0, 'num': 654, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z654'}
{'layer': 0, 'num': 655, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z655'}
{'layer': 0, 'num': 656, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z656'}
{'layer': 0, 'num': 657, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z657'}
{'layer': 0, 'num': 658, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z658'}
{'layer': 0, 'num': 659, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z659'}
{'layer': 0, 'num': 660, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z660'}
{'layer': 0, 'num': 661, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z661'}
{'layer': 0, 'num': 662, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z662'}
{'layer': 0, 'num': 663, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z663'}
{'layer': 0, 'num': 664, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z664'}
{'layer': 0, 'num': 665, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z665'}
{'layer': 0, 'num': 666, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z666'}
{'layer': 0, 'num': 667, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z667'}
{'layer': 0, 'num': 668, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z668'}
{'layer': 0, 'num': 669, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z669'}
{'layer': 0, 'num': 670, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z670'}
{'layer': 0, 'num': 671, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z671'}
{'layer': 0, 'num': 672, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z672'}
{'layer': 0, 'num': 673, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z673'}
{'layer': 0, 'num': 674, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z674'}
{'layer': 0, 'num': 675, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z675'}
{'layer': 0, 'num': 676, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z676'}
{'layer': 0, 'num': 677, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z677'}
{'layer': 0, 'num': 678, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z678'}
{'layer': 0, 'num': 679, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z679'}
{'layer': 0, 'num': 680, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z680'}
{'layer': 0, 'num': 681, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z681'}
{'layer': 0, 'num': 682, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z682'}
{'layer': 0, 'num': 683, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z683'}
{'layer': 0, 'num': 684, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z684'}
{'layer': 0, 'num': 685, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z685'}
{'layer': 0, 'num': 686, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z686'}
{'layer': 0, 'num': 687, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z687'}
{'layer': 0, 'num': 688, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z688'}
{'layer': 0, 'num': 689, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z689'}
{'layer': 0, 'num': 690, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z690'}
{'layer': 0, 'num': 691, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z691'}
{'layer': 0, 'num': 692, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z692'}
{'layer': 0, 'num': 693, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z693'}
{'layer': 0, 'num': 694, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z694'}
{'layer': 0, 'num': 695, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z695'}
{'layer': 0, 'num': 696, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z696'}
{'layer': 0, 'num': 697, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z697'}
{'layer': 0, 'num': 698, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z698'}
{'layer': 0, 'num': 699, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z699'}
{'layer': 0, 'num': 700, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z700'}
{'layer': 0, 'num': 701, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z701'}
{'layer': 0, 'num': 702, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z702'}
{'layer': 0, 'num': 703, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z703'}
{'layer': 0, 'num': 704, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z704'}
{'layer': 0, 'num': 705, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z705'}
{'layer': 0, 'num': 706, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z706'}
{'layer': 0, 'num': 707, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z707'}
{'layer': 0, 'num': 708, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z708'}
{'layer': 0, 'num': 709, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z709'}
{'layer': 0, 'num': 710, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z710'}
{'layer': 0, 'num': 711, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z711'}
{'layer': 0, 'num': 712, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z712'}
{'layer': 0, 'num': 713, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z713'}
{'layer': 0, 'num': 714, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z714'}
{'layer': 0, 'num': 715, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z715'}
{'layer': 0, 'num': 716, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z716'}
{'layer': 0, 'num': 717, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z717'}
{'layer': 0, 'num': 718, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z718'}
{'layer': 0, 'num': 719, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z719'}
{'layer': 0, 'num': 720, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z720'}
{'layer': 0, 'num': 721, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z721'}
{'layer': 0, 'num': 722, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z722'}
{'layer': 0, 'num': 723, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z723'}
{'layer': 0, 'num': 724, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z724'}
{'layer': 0, 'num': 725, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z725'}
{'layer': 0, 'num': 726, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z726'}
{'layer': 0, 'num': 727, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z727'}
{'layer': 0, 'num': 728, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z728'}
{'layer': 0, 'num': 729, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z729'}
{'layer': 0, 'num': 730, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z730'}
{'layer': 0, 'num': 731, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z731'}
{'layer': 0, 'num': 732, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z732'}
{'layer': 0, 'num': 733, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z733'}
{'layer': 0, 'num': 734, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z734'}
{'layer': 0, 'num': 735, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z735'}
{'layer': 0, 'num': 736, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z736'}
{'layer': 0, 'num': 737, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z737'}
{'layer': 0, 'num': 738, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z738'}
{'layer': 0, 'num': 739, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z739'}
{'layer': 0, 'num': 740, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z740'}
{'layer': 0, 'num': 741, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z741'}
{'layer': 0, 'num': 742, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z742'}
{'layer': 0, 'num': 743, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z743'}
{'layer': 0, 'num': 744, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z744'}
{'layer': 0, 'num': 745, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z745'}
{'layer': 0, 'num': 746, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z746'}
{'layer': 0, 'num': 747, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z747'}
{'layer': 0, 'num': 748, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z748'}
{'layer': 0, 'num': 749, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z749'}
{'layer': 0, 'num': 750, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z750'}
{'layer': 0, 'num': 751, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z751'}
{'layer': 0, 'num': 752, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z752'}
{'layer': 0, 'num': 753, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z753'}
{'layer': 0, 'num': 754, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z754'}
{'layer': 0, 'num': 755, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z755'}
{'layer': 0, 'num': 756, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z756'}
{'layer': 0, 'num': 757, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z757'}
{'layer': 0, 'num': 758, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z758'}
{'layer': 0, 'num': 759, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z759'}
{'layer': 0, 'num': 760, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z760'}
{'layer': 0, 'num': 761, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z761'}
{'layer': 0, 'num': 762, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z762'}
{'layer': 0, 'num': 763, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z763'}
{'layer': 0, 'num': 764, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z764'}
{'layer': 0, 'num': 765, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z765'}
{'layer': 0, 'num': 766, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z766'}
{'layer': 0, 'num': 767, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z767'}
{'layer': 0, 'num': 768, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z768'}
{'layer': 0, 'num': 769, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z769'}
{'layer': 0, 'num': 770, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z770'}
{'layer': 0, 'num': 771, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z771'}
{'layer': 0, 'num': 772, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z772'}
{'layer': 0, 'num': 773, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z773'}
